ID,Budget,OriginLang,Popularity,ReleaseDate,Runtime,CatRuntime,IsEnOriginalLang,HasWebPage,HasPoster,HasTagline,ReleaseYear,ReleaseMonth,ReleaseDay,IsReleasedAfterJuly,NumOfCountriesReleased,IsLangUS,IsLangFR,IsLangRU,IsLangES,IsLangJA,NumOfKeywords,IsActor0Female,IsActor1Female,IsActor2Female,Actor0PrevRevenue,Actor1PrevRevenue,Actor2PrevRevenue,NumOfMoviesByDirector,NumOfMoviesByProducer,Genre,NumOfWorkersArt,NumOfWorkersCamera,NumOfWorkersCrew,NumOfWorkersMkup,NumOfWorkersDirecting,NumOfWorkersEditing,NumOfWorkersLiting,NumOfWorkersWriting,NumOfWorkersProd,NumOfWorkersSound,NumOfWorkersVisualEffects,Revenue
1336,6000000,ru,0.292296,2007-10-29,NULL,Medium,0,0,1,0,2007,10,29,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,31000
1337,0,en,12.140407000000002,1975-10-17,108,Medium,1,0,1,1,1975,10,17,1,1,1,0,0,0,0,5,0,1,0,50100000,56666667,53267000,0,1,Other,2,1,0,0,1,1,0,2,2,1,0,8022000
1338,1200000,en,4.928139,1999-09-12,85,Short,1,0,1,1,1999,9,12,1,1,1,0,0,0,0,7,1,0,0,235483004,NULL,NULL,0,1,Comedy,0,0,0,0,1,0,0,0,0,0,0,2600000
1339,12000000,en,12.01334,2008-09-06,103,Medium,1,0,1,1,2008,9,6,1,6,1,0,0,0,0,0,0,1,0,330579719,372234864,152022101,0,7,Adventure,1,0,1,0,1,0,0,3,19,1,0,7070330
1340,6000000,ru,1.8222459999999998,2012-04-05,99,Medium,0,0,1,0,2012,4,5,0,1,0,0,1,0,0,0,0,0,0,73000,38135878,38862717,0,6,Action,0,1,0,0,1,0,0,3,5,1,0,4588176
1341,35000000,en,13.955376000000001,2002-10-25,91,Short,1,0,1,1,2002,10,25,1,2,1,0,0,1,0,3,0,1,0,250649836,354248063,114660784,0,5,Horror,12,8,17,8,5,5,3,3,20,16,8,68349884
1342,30000000,en,9.524298,2012-02-05,104,Medium,1,0,1,0,2012,2,5,0,1,1,0,0,0,0,6,1,0,0,285176741,214104620,920100000,0,2,Drama,0,1,0,0,1,0,0,1,1,0,0,196114570
1343,0,da,4.7496220000000005,2015-09-10,115,Medium,0,0,1,0,2015,9,10,1,1,1,0,0,0,0,0,NULL,0,1,NULL,NULL,204594016,0,2,Drama,4,2,5,2,1,1,1,1,3,4,3,1113277
1344,7000000,en,14.054862,1988-02-12,96,Medium,1,0,1,1,1988,2,12,0,1,1,1,0,0,0,16,0,0,1,270000000,101300000,25754284,0,2,Adventure,0,1,0,0,1,1,0,1,1,2,0,20256975
1345,0,en,0.53204,1997-10-03,124,Large,1,0,1,0,1997,10,3,1,0,1,0,0,0,0,0,1,0,NULL,333000000,NULL,NULL,0,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,10082
1346,40000000,en,10.855502,2013-12-24,121,Large,1,1,1,1,2013,12,24,1,1,1,0,0,0,0,5,0,0,0,549368315,373062864,93945766,1,11,Drama,3,1,0,3,1,1,0,3,34,2,0,149295601
1347,1,en,6.4288300000000005,1955-03-09,115,Medium,1,0,1,1,1955,3,9,0,1,1,0,0,0,0,10,0,1,0,NULL,NULL,NULL,2,1,Drama,4,2,2,4,4,1,0,2,3,3,0,5
1348,80000000,en,11.341084,2011-07-06,102,Medium,1,1,1,1,2011,7,6,0,1,1,0,0,0,0,8,0,1,0,196482882,226497209,300400432,2,7,Comedy,0,0,2,0,1,0,0,2,0,0,1,169852759
1349,6000000,en,5.2534529999999995,1977-07-22,92,Short,1,0,1,1,1977,7,22,0,1,1,0,0,0,0,5,0,1,0,34562222,72266306,NULL,1,1,Adventure,0,2,0,0,1,3,0,3,2,1,0,14717854
1350,30000000,en,13.413895000000002,2011-10-21,130,Large,1,1,1,1,2011,10,21,1,2,1,0,0,0,0,7,0,0,0,709827462,363889678,933959197,1,2,Drama,0,0,0,0,1,0,0,1,0,0,0,15395087
1351,0,en,2.86317,1967-10-31,152,Large,1,0,1,1,1967,10,31,1,2,1,0,0,0,0,2,0,1,0,71000000,71000000,27200000,0,3,Drama,0,0,0,0,1,0,0,2,0,0,0,5200000
1352,38000000,en,10.307277000000001,2006-08-11,90,Short,1,1,1,1,2006,8,11,1,1,1,0,0,0,0,5,1,0,1,NULL,NULL,235483004,0,1,Horror,0,1,1,0,1,0,0,2,2,2,0,29907685
1353,55000000,en,5.304043,1997-01-09,100,Medium,1,0,1,1,1997,1,9,0,1,1,0,0,0,0,6,0,1,0,84431625,NULL,210000000,0,2,Action,8,0,7,1,2,1,0,1,11,1,0,11466088
1354,30000000,en,7.575696000000001,2010-11-22,112,Medium,1,1,1,1,2010,11,22,0,1,1,0,0,0,0,7,0,1,0,96889998,1025491110,294456605,4,6,Drama,0,0,0,0,1,1,0,1,0,1,0,102820008
1355,0,en,37.484577,2017-06-29,99,Medium,1,0,1,0,2017,6,29,0,2,1,0,0,0,0,0,0,1,0,65663276,215283742,16505460,0,2,Drama,0,0,0,0,1,0,0,2,4,0,0,422
1356,85000000,en,7.680762,2005-12-06,145,Large,1,1,1,1,2005,12,6,1,1,1,0,0,0,1,6,1,1,1,347325802,NULL,NULL,0,4,Drama,3,1,0,1,1,1,0,2,5,1,0,162242962
1357,25000,en,3.985181,2015-11-05,95,Medium,1,0,1,1,2015,11,5,0,1,1,0,0,0,0,1,NULL,0,0,NULL,1123746996,NULL,0,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,25000
1358,0,en,2.067929,1973-11-03,87,Short,1,0,1,1,1973,11,3,0,1,1,0,0,0,0,5,0,0,0,1500000,NULL,NULL,0,1,Horror,1,1,1,1,1,1,0,1,2,1,0,544476
1359,0,en,6.481464,1980-12-12,111,Medium,1,0,1,1,1980,12,12,1,1,1,0,0,0,0,4,0,0,0,119500000,76657000,5200000,0,1,Comedy,2,2,0,1,2,1,0,1,4,1,0,101300000
1360,11000000,en,9.003792,2013-09-03,94,Medium,1,0,1,1,2013,9,3,1,1,1,0,0,0,0,2,0,0,1,NULL,230685453,6491240,0,9,Drama,5,6,8,8,3,3,2,1,8,6,0,3639345
1361,0,en,3.985291,2012-05-15,90,Short,1,0,1,0,2012,5,15,0,1,1,0,0,0,0,1,0,0,1,51881013,270000000,NULL,0,1,Action,0,0,0,0,1,0,0,1,0,0,0,1000000
1362,0,ru,12.912844999999999,1925-12-24,75,Short,0,0,1,1,1925,12,24,1,1,0,0,1,0,0,13,0,0,0,NULL,NULL,NULL,0,2,Drama,1,1,1,0,7,3,0,3,3,1,0,45100
1363,35000000,en,6.332878,2009-04-10,102,Medium,1,1,1,1,2009,4,10,0,1,1,0,0,0,0,9,1,0,1,NULL,20117339,NULL,2,3,Drama,8,1,2,11,1,1,0,4,6,1,6,155545279
1364,0,en,0.708186,1981-03-06,87,Short,1,0,1,1,1981,3,6,0,1,1,0,0,0,0,2,0,0,1,190458706,161000000,NULL,0,1,Comedy,1,1,0,0,1,0,0,1,5,2,0,10000000
1365,5700000,es,8.075698,2009-11-06,110,Medium,0,0,1,1,2009,11,6,0,2,1,0,0,1,0,10,0,0,0,163794509,NULL,NULL,0,6,Drama,2,0,7,1,4,4,0,3,12,2,3,19300483
1366,250000,en,4.281631,2013-07-29,99,Medium,1,1,1,1,2013,7,29,0,1,1,0,0,0,0,17,1,0,0,194168700,NULL,80049764,1,4,Drama,2,10,1,3,1,1,1,1,10,1,1,56825
1367,11000000,en,9.056173,2015-01-15,94,Medium,1,1,1,1,2015,1,15,0,1,1,0,0,0,0,6,NULL,1,0,NULL,226497209,709827462,0,6,Drama,3,0,2,1,1,1,0,4,8,1,0,593683
1368,1200000,en,6.486117,1955-10-03,99,Medium,1,0,1,1,1955,10,3,1,1,1,0,0,0,0,7,0,0,1,NULL,NULL,NULL,4,2,Comedy,4,1,3,2,2,1,0,2,2,1,0,7000000
1369,6000000,en,0.651625,2000-03-01,82,Short,1,0,1,1,2000,3,1,0,1,1,0,0,0,0,1,0,1,0,NULL,NULL,28215918,0,NULL,Action,0,0,0,0,1,0,0,1,0,0,0,9000000
1370,8000000,ko,7.030308,2011-08-10,122,Large,0,1,1,1,2011,8,10,1,1,0,0,0,0,0,2,0,1,0,NULL,NULL,NULL,0,4,Drama,0,0,3,3,1,2,0,1,2,1,0,49000000
1371,16000000,en,6.62363,2008-09-12,114,Medium,1,1,1,0,2008,9,12,1,1,1,0,0,0,0,3,1,1,1,190320568,NULL,356296601,0,1,Drama,0,0,0,0,1,0,0,0,0,0,0,50007546
1372,0,en,5.884228,2005-01-23,96,Medium,1,0,1,0,2005,1,23,0,1,1,0,0,0,0,12,0,1,0,NULL,1718328,21706101,0,2,Drama,3,1,0,1,1,2,0,2,7,1,0,1919197
1373,0,it,4.8916379999999995,1966-04-05,93,Short,0,0,1,1,1966,4,5,0,2,0,0,0,0,0,6,0,0,0,NULL,NULL,NULL,0,2,Action,1,1,0,1,1,2,0,3,2,1,0,17277
1374,35000000,en,7.759428999999999,2012-05-17,96,Medium,1,0,1,1,2012,5,17,0,1,1,0,0,0,0,3,0,1,1,457363168,15071514,313542341,2,3,Drama,2,1,0,1,1,1,0,1,5,1,0,2106557
1375,23000000,en,5.307983999999999,1996-12-18,98,Medium,1,0,1,1,1996,12,18,1,1,1,0,0,1,0,6,1,1,0,245066411,128499205,18552460,0,3,Drama,8,4,1,6,3,3,1,1,5,11,0,12803305
1376,20000000,en,14.753931,2008-03-04,115,Medium,1,1,1,1,2008,3,4,0,1,1,0,0,0,0,15,0,1,0,NULL,15309302,NULL,0,3,Drama,10,7,9,8,3,3,2,1,6,16,1,41627431
1377,0,en,9.732026,2017-01-20,89,Short,1,0,1,0,2017,1,20,0,1,1,0,0,0,0,10,1,0,0,NULL,1473809,NULL,0,6,Drama,2,1,0,1,1,1,0,1,8,1,0,923
1378,37000000,en,7.387171,2001-08-03,115,Medium,1,0,1,1,2001,8,3,1,1,1,0,0,0,0,9,1,1,1,NULL,102272727,161834276,3,3,Comedy,1,1,0,0,1,1,0,2,3,1,0,165335153
1379,12000000,en,4.926507,2006-10-27,116,Medium,1,0,1,1,2006,10,27,1,1,1,0,0,0,0,8,1,0,0,356296601,407711549,NULL,0,1,Drama,4,4,3,1,2,1,0,2,8,3,0,6754898
1380,3800000,de,10.083019,2007-09-27,122,Large,0,1,1,0,2007,9,27,1,2,1,0,0,0,0,11,NULL,0,0,NULL,NULL,NULL,0,9,Drama,5,6,3,1,1,1,0,1,5,5,0,17804565
1381,325000,ta,0.867549,2016-02-04,118,Medium,0,0,1,0,2016,2,4,0,1,0,0,0,0,0,5,NULL,0,1,NULL,6000000,NULL,1,3,Drama,0,1,1,0,1,2,0,3,2,2,0,1600000
1382,2883848,en,11.845107,1959-03-18,122,Large,1,0,1,1,1959,3,18,0,1,1,0,0,0,0,12,1,0,0,8500000,14400000,NULL,4,2,Comedy,2,3,8,5,3,1,1,4,6,7,0,25000000
1383,800000,en,7.271526,2009-09-12,100,Medium,1,1,1,1,2009,9,12,1,1,1,0,0,0,0,6,1,0,0,586090727,NULL,193772504,0,2,Drama,2,3,2,1,2,5,1,1,7,7,2,867714
1384,116000000,en,7.240753,1997-02-07,108,Medium,1,0,1,1,1997,2,7,0,1,1,0,0,0,0,23,0,1,1,352194034,78371200,NULL,3,2,Adventure,14,8,29,9,4,6,6,2,13,12,4,178127760
1385,20000000,en,5.762343,2003-03-07,105,Medium,1,0,1,1,2003,3,7,0,1,1,1,0,0,0,5,0,1,0,218613188,151493655,287553595,0,2,Comedy,0,1,0,0,1,1,0,2,4,1,0,132675402
1386,21000000,en,5.484379,2011-02-11,91,Short,1,1,1,1,2011,2,11,0,2,1,0,0,0,0,2,1,0,1,171120329,408247917,NULL,1,4,Drama,4,1,0,2,2,1,0,1,5,1,0,970816
1387,55000000,en,7.991167999999999,2006-09-10,125,Large,1,1,1,1,2006,9,10,1,1,1,0,0,0,0,14,0,0,1,156822020,173013509,135000000,1,5,Drama,4,1,0,7,2,1,0,2,5,1,0,9450897
1388,5000000,en,10.996308,2011-10-19,83,Short,1,1,1,1,2011,10,19,1,1,1,0,0,0,0,6,1,1,1,193355800,NULL,NULL,0,4,Horror,2,1,3,5,3,1,0,1,6,0,2,205703818
1389,0,en,0.24088800000000002,2006-04-06,80,Short,1,1,1,1,2006,4,6,0,1,1,0,0,0,0,0,0,0,0,195745823,147934180,50100000,0,NULL,Doco,0,0,0,0,1,0,0,0,1,0,0,31894
1390,44000000,en,9.198283,1996-10-18,147,Large,1,0,1,1,1996,10,18,1,1,1,0,0,0,0,11,0,0,0,152368585,223664608,355237933,0,3,Drama,3,1,0,1,1,1,0,2,6,1,0,165615285
1391,31000000,en,10.163266,2000-04-28,118,Medium,1,0,1,1,2000,4,28,0,1,1,0,0,0,0,24,0,0,0,100230832,NULL,26828365,1,1,Drama,15,7,15,12,2,5,3,1,13,12,3,68106245
1392,0,nl,12.507625,2012-10-09,112,Medium,0,1,1,0,2012,10,9,1,2,1,0,0,0,0,0,0,0,0,3082901,1500000,NULL,0,2,Drama,1,1,0,2,1,0,0,2,2,2,0,5475058
1393,165000000,en,13.697597,2012-11-01,108,Medium,1,1,1,1,2012,11,1,0,1,1,0,0,0,0,18,0,1,0,325756637,31670620,162966177,0,1,Adventure,4,1,5,0,4,3,2,5,7,3,4,471222889
1394,50000000,en,7.579855,2014-07-17,83,Short,1,1,1,1,2014,7,17,0,1,1,0,0,0,0,4,0,0,1,41637263,716392705,41205099,0,4,Adventure,2,0,0,0,1,1,0,6,3,1,2,151165787
1395,190000000,en,22.296076,2015-05-19,130,Large,1,1,1,1,2015,5,19,0,1,1,0,0,0,0,7,1,0,1,66456,716392705,NULL,2,3,Adventure,26,11,4,11,2,3,7,5,9,12,3,209154322
1396,0,ko,7.400261,2005-07-29,115,Medium,0,1,1,1,2005,7,29,0,1,1,0,0,0,1,1,0,1,0,14980005,NULL,NULL,2,7,Drama,2,1,0,1,1,2,0,2,7,2,0,23803308
1397,85000000,en,11.526339,2007-06-08,85,Short,1,1,1,1,2007,6,8,0,1,1,0,0,0,0,9,0,0,1,230884728,148336445,113783,0,2,Animation,1,0,0,0,2,1,0,8,4,1,2,149044513
1398,62000000,en,10.618141,1997-09-27,137,Large,1,0,1,1,1997,9,27,1,2,1,0,0,0,0,20,0,1,1,788241776,NULL,103173635,1,2,Drama,3,5,1,10,3,2,1,2,4,3,0,1060056
1399,55000000,en,12.202063,1996-08-15,116,Medium,1,0,1,1,1996,8,15,1,1,1,0,0,0,0,10,0,0,1,152368585,159055768,110879513,3,2,Drama,2,2,0,3,2,2,0,2,5,3,0,18626419
1400,50000000,en,16.075615,2016-05-15,116,Medium,1,1,1,1,2016,5,15,0,2,1,0,0,0,0,12,0,0,1,662845518,142851197,NULL,0,6,Action,4,1,1,1,3,1,0,2,8,2,0,62788218
1401,125000000,en,16.83711,2016-10-13,92,Short,1,1,1,0,2016,10,13,1,1,1,0,0,0,0,2,1,0,1,709827462,41819064,225990978,1,2,Adventure,0,0,1,0,2,2,0,4,1,0,0,346864462
1402,45000000,en,9.510762,2000-12-14,111,Medium,1,0,1,1,2000,12,14,1,1,1,1,1,1,0,3,1,0,0,218613188,159055768,88545092,0,4,Action,4,2,1,8,2,1,1,3,6,3,0,212000000
1403,0,en,8.445423,2016-04-08,108,Medium,1,1,1,1,2016,4,8,0,2,1,0,0,0,0,6,0,0,0,788241776,104399548,876688482,0,5,Drama,0,0,0,0,1,0,0,3,2,0,0,11472454
1404,27000000,en,4.631978,2008-08-06,117,Medium,1,0,1,1,2008,8,6,1,1,1,0,0,0,0,5,1,1,1,158733820,NULL,NULL,0,NULL,Adventure,0,0,0,0,1,0,0,2,0,0,0,44352417
1405,3000000,en,0.129004,2004-09-30,94,Medium,1,0,1,0,2004,9,30,1,1,1,0,0,0,0,1,1,1,1,102244770,374111707,103166989,1,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,6804016
1406,30000000,en,8.047735000000001,2013-09-13,111,Medium,1,0,1,1,2013,9,13,1,2,1,0,0,0,0,4,0,1,1,330444045,280000000,18663238,5,7,Action,0,0,0,0,1,0,0,2,1,0,0,36894225
1407,0,ru,0.796854,2016-02-18,105,Medium,0,0,1,0,2016,2,18,0,1,0,0,1,0,0,0,NULL,0,0,NULL,NULL,NULL,0,1,Comedy,0,0,0,0,1,0,0,3,0,0,0,4314688
1408,70000000,en,11.898185,1998-12-15,99,Medium,1,0,1,1,1998,12,15,1,1,1,0,0,0,0,10,0,0,0,356830601,NULL,120000000,0,2,Adventure,0,0,1,0,6,1,0,2,5,2,10,218613188
1409,11000000,en,4.890067,2001-10-12,86,Short,1,0,1,1,2001,10,12,1,1,1,0,0,1,0,0,0,1,0,40846082,162091208,30857814,0,2,Action,0,0,0,0,1,0,0,2,0,0,0,23978402
1410,0,ko,2.978534,2015-08-20,127,Large,0,1,1,1,2015,8,20,1,1,0,0,0,0,0,1,1,0,0,NULL,NULL,NULL,0,2,Fantasy,0,0,0,0,1,0,0,0,0,0,0,108083
1411,13000000,en,14.017754,2016-11-25,132,Large,1,1,1,1,2016,11,25,0,2,1,0,0,0,0,6,1,0,1,630161890,284139100,36160375,0,7,Drama,5,6,4,5,2,3,3,1,7,10,3,3500605
1412,13000000,en,8.611077,2013-03-14,94,Medium,1,1,1,1,2013,3,14,0,1,1,0,0,0,0,12,1,1,0,459359555,408247917,173965010,2,6,Crime,2,1,0,0,1,1,0,4,5,1,0,68572378
1413,15000000,en,14.421528,2016-03-10,103,Medium,1,1,1,1,2016,3,10,0,1,1,0,0,0,0,8,1,0,0,161451538,461983149,22921898,0,3,Drama,9,6,6,6,2,5,3,3,6,6,7,108286421
1414,0,en,2.616309,1991-08-15,86,Short,1,0,1,1,1991,8,15,1,1,1,0,0,0,0,5,0,0,0,NULL,NULL,NULL,0,3,Drama,1,1,0,0,1,1,0,1,2,1,0,524668
1415,40000000,en,14.840318,2001-02-16,119,Large,1,0,1,1,2001,2,16,0,1,1,0,0,0,0,2,0,1,0,126297830,88545092,14567883,1,2,Drama,3,1,0,2,2,1,0,1,5,5,0,65754228
1416,0,fr,8.98296,2011-10-06,127,Large,0,1,1,0,2011,10,6,1,1,0,1,0,0,0,1,1,0,1,23550000,NULL,14054361,0,4,Drama,1,1,0,1,1,2,0,2,2,1,0,20374201
1417,0,en,4.337214,1992-04-17,115,Medium,1,0,1,1,1992,4,17,0,1,1,0,0,0,0,4,0,1,1,110879513,356830601,20240128,2,3,Drama,3,1,0,5,1,1,0,1,3,1,0,17530973
1418,40000000,en,12.637158,1993-07-08,128,Large,1,0,1,1,1993,7,8,0,1,1,0,0,0,0,11,0,1,0,67642693,49797148,NULL,2,2,Drama,3,2,5,7,2,2,0,1,10,2,2,176997168
1419,2800000,en,8.173864,1981-08-21,87,Short,1,0,1,1,1981,8,21,1,1,1,0,0,0,0,39,1,0,0,NULL,2300000,NULL,0,2,Comedy,1,2,0,0,1,1,0,2,1,7,0,26279000
1420,700000,en,0.7128439999999999,2009-09-04,85,Short,1,0,1,1,2009,9,4,1,4,1,0,0,0,0,2,0,0,0,NULL,NULL,NULL,0,1,Doco,0,0,0,0,1,0,0,1,0,0,0,1179676
1421,3000000,en,1.017103,2007-05-06,80,Short,1,0,1,0,2007,5,6,0,1,1,0,1,0,0,0,1,0,0,109449237,NULL,116019547,0,2,Horror,0,1,0,0,1,0,0,3,3,1,0,1449945
1422,0,fr,4.241058,2015-12-02,118,Medium,0,0,1,1,2015,12,2,1,1,0,1,0,0,0,2,NULL,0,0,NULL,NULL,NULL,0,1,Doco,0,0,0,0,2,0,0,1,0,0,0,43471
1423,32000000,en,13.332386999999999,2013-12-25,155,Large,1,0,1,0,2013,12,25,1,1,1,0,0,0,0,8,0,0,0,NULL,179379533,1519557910,0,6,Adventure,11,4,2,7,1,2,4,2,7,11,0,57284237
1424,24000000,en,6.562982000000001,2011-09-16,89,Short,1,1,1,1,2011,9,16,1,1,1,0,0,0,0,5,1,0,1,415252786,431971116,258022233,1,1,Comedy,1,0,0,0,1,0,0,2,0,0,0,30551495
1425,0,en,5.385862,1985-06-14,100,Medium,1,0,1,1,1985,6,14,0,2,1,0,0,0,0,5,1,0,0,NULL,11715321,20158808,0,2,SciFi,1,1,0,1,1,0,0,3,2,1,0,7840873
1426,270000000,en,13.284711999999999,2006-06-28,154,Large,1,1,1,0,2006,6,28,0,1,1,1,0,0,0,10,0,0,1,NULL,356296601,186883563,1,4,Adventure,1,1,0,0,1,2,0,7,11,1,0,391081192
1427,46000000,en,7.420019,2000-06-15,99,Medium,1,0,1,1,2000,6,15,0,2,1,0,0,1,0,11,0,0,0,920100000,9789900,346079773,2,2,Adventure,1,1,0,0,1,2,0,4,5,2,0,107196498
1428,25000000,en,11.746053,2012-12-25,104,Medium,1,0,1,1,2012,12,25,1,1,1,0,0,0,0,0,0,0,1,461983149,374111707,374111707,3,6,Comedy,2,0,0,1,1,1,0,2,3,0,0,119772232
1429,60000000,en,8.259952,2011-05-05,87,Short,1,1,1,1,2011,5,5,0,1,1,0,0,0,0,8,0,0,0,313542341,926287400,76514050,1,5,Fantasy,0,1,0,2,1,0,0,2,8,1,2,78309131
1430,30000000,en,6.212898,2010-10-28,98,Medium,1,0,1,1,2010,10,28,1,1,1,0,0,0,0,3,1,0,0,850000000,10013424,585349010,1,3,Drama,11,5,5,11,4,3,3,2,17,14,0,102000000
1431,13000000,fr,6.361343,2005-06-15,129,Large,0,0,1,0,2005,6,15,0,2,0,1,0,0,0,14,0,1,1,3897799,3897799,3897799,1,6,Drama,0,0,0,0,1,0,0,1,3,0,0,23727301
1432,5000000,en,13.336773,2009-06-12,97,Medium,1,1,1,1,2009,6,12,0,1,1,0,0,1,0,9,0,0,1,33013805,391081192,NULL,0,4,Drama,1,1,0,1,1,1,0,2,14,2,0,9760104
1433,38000000,en,8.450799,2009-07-24,96,Medium,1,1,1,1,2009,7,24,0,1,1,0,0,0,0,5,1,0,0,219076518,333011068,43493123,2,2,Comedy,1,1,0,1,2,1,0,2,8,1,0,205298907
1434,645180,en,5.841931,1989-07-21,103,Medium,1,0,1,1,1989,7,21,0,2,1,0,0,0,0,11,0,1,0,77737889,NULL,NULL,0,3,Drama,4,4,9,3,2,1,2,3,7,4,0,14743391
1435,250000,en,0.38671700000000003,2010-04-23,97,Medium,1,0,1,1,2010,4,23,0,1,1,0,0,0,0,5,NULL,0,0,NULL,NULL,374111707,0,1,Doco,0,0,0,0,1,0,0,1,0,0,0,23859
1436,22500000,en,9.615664,2014-12-25,112,Medium,1,1,1,1,2014,12,25,1,2,1,0,1,0,0,8,0,1,0,662845518,586090727,138730,0,2,Drama,9,11,10,18,7,4,3,4,27,15,3,15520023
1437,0,en,1.123409,2004-11-24,89,Short,1,0,1,1,2004,11,24,0,1,0,0,1,0,0,0,0,0,0,38901218,NULL,17530973,0,1,Drama,0,2,0,0,1,0,0,2,0,1,0,1100000
1438,0,fr,5.483162999999999,2010-05-16,97,Medium,0,1,1,0,2010,5,16,0,1,1,1,0,0,0,5,1,0,0,NULL,NULL,NULL,0,6,Drama,1,1,0,1,1,1,0,2,6,1,0,62985
1439,5200000,en,6.7001729999999995,1990-05-11,99,Medium,1,0,1,1,1990,5,11,0,1,1,0,0,0,0,16,0,1,0,474171806,NULL,26589000,0,2,Thriller,0,1,0,0,1,1,0,2,3,1,0,2459895
1440,26000000,en,12.638573,2003-01-31,90,Short,1,0,1,1,2003,1,31,0,1,1,0,0,0,0,3,1,1,0,40846082,14782676,NULL,1,2,Horror,13,8,18,9,2,5,2,3,10,15,3,90426405
1441,0,en,6.345885,1986-06-27,93,Short,1,0,1,1,1986,6,27,0,1,1,0,0,0,0,17,0,1,0,34725000,NULL,NULL,0,1,Horror,2,4,6,6,2,1,0,1,3,6,1,14481606
1442,3500000,en,6.488277,2016-07-21,72,Short,1,1,1,1,2016,7,21,0,1,1,0,0,0,0,14,0,0,1,4571025,30524763,549368315,2,2,Animation,0,0,1,0,1,1,0,4,3,4,0,3775000
1443,10000000,en,12.928711999999999,2017-03-17,129,Large,1,1,1,1,2017,3,17,0,1,1,0,0,0,0,1,0,0,1,403170142,142851197,128388320,3,3,Drama,3,1,0,1,2,3,0,1,13,0,0,443684
1444,2410000,en,9.110348,1985-03-01,100,Medium,1,0,1,1,1985,3,1,0,1,1,0,0,0,0,9,0,0,0,22812411,NULL,NULL,0,2,Adventure,0,1,0,0,1,2,0,3,2,1,0,10755447
1445,0,en,7.089084,2011-03-11,120,Large,1,1,1,1,2011,3,11,0,1,1,1,0,0,0,15,1,0,0,1025491110,550000000,3983997,1,2,Drama,0,0,0,0,1,0,0,2,0,1,0,34710627
1446,18000000,en,7.696839999999999,2014-07-20,94,Medium,1,0,1,0,2014,7,20,0,1,1,0,0,0,0,5,0,1,1,352927224,266728738,531865000,5,3,Drama,4,1,1,2,1,1,0,1,4,1,0,25312387
1447,0,en,2.8216080000000003,1988-08-10,124,Large,1,0,1,1,1988,8,10,1,1,1,0,0,0,0,3,0,1,0,73326666,NULL,NULL,0,2,Drama,0,0,0,0,1,0,0,1,0,0,0,8674093
1448,5000000,en,0.619657,1970-06-24,94,Medium,1,0,1,1,1970,6,24,0,1,1,0,0,0,0,1,1,0,1,NULL,41744718,NULL,0,1,Drama,0,0,0,0,1,0,0,3,1,0,0,3000000
1449,5000000,en,7.007992999999999,2010-12-16,91,Short,1,1,1,1,2010,12,16,1,1,1,0,0,0,0,10,1,0,1,384335608,1004558444,186883563,0,1,Drama,0,0,1,0,1,1,0,1,5,1,0,5129058
1450,0,en,5.695003,1992-04-10,91,Short,1,0,1,1,1992,4,10,0,1,1,0,0,0,0,5,0,1,1,2807854,NULL,3221568,0,3,Fantasy,3,1,0,1,1,1,0,1,7,1,0,30524763
1451,60000000,en,8.905732,2009-04-17,127,Large,1,1,1,1,2009,4,17,0,3,1,0,0,0,0,16,0,0,1,313542341,94935764,285176741,2,5,Action,3,0,2,3,1,1,0,4,10,1,0,87784194
1452,22000000,en,10.77166,2007-07-23,97,Medium,1,0,1,1,2007,7,23,0,2,1,0,0,0,0,17,0,0,1,207283925,156822020,30411183,0,2,Drama,1,0,0,0,1,2,0,3,21,1,0,413454
1453,25000000,en,11.299673,1983-12-08,170,Large,1,0,1,1,1983,12,8,1,1,1,0,0,1,0,10,0,0,1,245066411,NULL,NULL,2,1,Drama,3,2,13,8,3,3,0,2,5,3,0,65884703
1454,0,ru,0.66989,2015-02-10,137,Large,0,0,1,0,2015,2,10,0,1,0,0,1,0,0,0,NULL,0,0,NULL,NULL,NULL,0,1,Drama,0,2,0,0,1,0,0,1,0,1,0,80551
1455,40000000,en,9.530278,2005-11-23,135,Large,1,1,1,1,2005,11,23,0,1,1,0,0,0,0,14,0,0,1,313542341,NULL,158733820,2,3,Drama,3,0,1,1,1,1,0,2,12,4,0,31670620
1456,13000000,en,2.62835,1991-01-07,95,Medium,1,0,1,1,1991,1,7,0,1,1,0,0,0,0,27,1,0,0,70136369,NULL,NULL,0,1,Fantasy,0,2,7,1,1,1,0,6,3,1,0,3752426
1457,800000,en,2.4616700000000002,1965-12-10,105,Medium,1,0,1,1,1965,12,10,1,1,1,0,0,0,0,10,0,1,1,NULL,9250000,NULL,1,1,Drama,4,3,1,1,3,1,0,2,4,4,1,6792000
1458,0,en,3.191386,2014-10-10,111,Medium,1,1,1,1,2014,10,10,1,1,1,0,0,0,0,4,0,0,0,NULL,NULL,NULL,0,1,Doco,0,0,2,0,1,1,0,1,6,2,0,7205
